Country;Code;Region;Year;GDP
Burundi;BDI;Sub-Saharan Africa;1973;304339839.552146
Burundi;BDI;Sub-Saharan Africa;1974;345263492.063492
Burundi;BDI;Sub-Saharan Africa;1975;420986666.666667
Burundi;BDI;Sub-Saharan Africa;1976;448412753.623188
Burundi;BDI;Sub-Saharan Africa;1977;547535555.555556
Burundi;BDI;Sub-Saharan Africa;1978;610225555.555556
Burundi;BDI;Sub-Saharan Africa;1979;782496666.666667
Burundi;BDI;Sub-Saharan Africa;1980;919726666.666667
Burundi;BDI;Sub-Saharan Africa;1981;969046666.666667
Burundi;BDI;Sub-Saharan Africa;1982;1013222222.22222
Burundi;BDI;Sub-Saharan Africa;1983;1082926304.46477
Burundi;BDI;Sub-Saharan Africa;1984;987143931.166987
Burundi;BDI;Sub-Saharan Africa;1985;1149979285.77347
Burundi;BDI;Sub-Saharan Africa;1986;1201725497.06578
Burundi;BDI;Sub-Saharan Africa;1987;1131466494.01101
Burundi;BDI;Sub-Saharan Africa;1988;1082403219.48787
Burundi;BDI;Sub-Saharan Africa;1989;1113924130.41149
Burundi;BDI;Sub-Saharan Africa;1990;1132101252.51817
Burundi;BDI;Sub-Saharan Africa;1991;1167398478.3459
Burundi;BDI;Sub-Saharan Africa;1992;1083037670.62404
Burundi;BDI;Sub-Saharan Africa;1993;938632612.059308
Burundi;BDI;Sub-Saharan Africa;1994;925030590.280334
Burundi;BDI;Sub-Saharan Africa;1995;1000428393.94934
Burundi;BDI;Sub-Saharan Africa;1996;869033856.317093
Burundi;BDI;Sub-Saharan Africa;1997;972896267.915425
Burundi;BDI;Sub-Saharan Africa;1998;893770806.077641
Burundi;BDI;Sub-Saharan Africa;1999;808077223.365746
Burundi;BDI;Sub-Saharan Africa;2000;870486065.858218
Burundi;BDI;Sub-Saharan Africa;2001;876794723.02267
Burundi;BDI;Sub-Saharan Africa;2002;825394484.361648
Burundi;BDI;Sub-Saharan Africa;2003;784654423.603171
Burundi;BDI;Sub-Saharan Africa;2004;915257323.428255
Burundi;BDI;Sub-Saharan Africa;2005;1117254387.10035
Burundi;BDI;Sub-Saharan Africa;2006;1273180655.19805
Burundi;BDI;Sub-Saharan Africa;2007;1356078300.12373
Burundi;BDI;Sub-Saharan Africa;2008;1611634286.34081
Burundi;BDI;Sub-Saharan Africa;2009;1739781535.88738
Burundi;BDI;Sub-Saharan Africa;2010;2026864414.46871
Burundi;BDI;Sub-Saharan Africa;2011;2355652063.58605
Burundi;BDI;Sub-Saharan Africa;2012;2472384864.14914
Burundi;BDI;Sub-Saharan Africa;2013;2714507030.9757
Belgium;BEL;Europe & Central Asia;1960;11658722590.99
Belgium;BEL;Europe & Central Asia;1961;12400145221.595
Belgium;BEL;Europe & Central Asia;1962;13264015675.3193
Belgium;BEL;Europe & Central Asia;1963;14260017387.0492
Belgium;BEL;Europe & Central Asia;1964;15960106680.6732
Belgium;BEL;Europe & Central Asia;1965;17371457607.9374
Belgium;BEL;Europe & Central Asia;1966;18651883472.4808
Belgium;BEL;Europe & Central Asia;1967;19992040788.4593
Belgium;BEL;Europe & Central Asia;1968;21376353113.475
Belgium;BEL;Europe & Central Asia;1969;23710735894.7022
Belgium;BEL;Europe & Central Asia;1970;26807913271.4804
Belgium;BEL;Europe & Central Asia;1971;29935244716.7174
Belgium;BEL;Europe & Central Asia;1972;37351139125.653
Belgium;BEL;Europe & Central Asia;1973;47925645622.0244
Belgium;BEL;Europe & Central Asia;1974;56246494096.9345
Belgium;BEL;Europe & Central Asia;1975;65928340353.1864
Belgium;BEL;Europe & Central Asia;1976;71384738035.5277
Belgium;BEL;Europe & Central Asia;1977;83155421722.0034
Belgium;BEL;Europe & Central Asia;1978;101632148072.243
Belgium;BEL;Europe & Central Asia;1979;116758473170.061
Belgium;BEL;Europe & Central Asia;1980;127312375086.219
Belgium;BEL;Europe & Central Asia;1981;105128908518.036
Belgium;BEL;Europe & Central Asia;1982;92446696803.8142
Belgium;BEL;Europe & Central Asia;1983;87516301459.5661
Belgium;BEL;Europe & Central Asia;1984;83666987224.239
Belgium;BEL;Europe & Central Asia;1985;86596838575.9902
Belgium;BEL;Europe & Central Asia;1986;120475908524.472
Belgium;BEL;Europe & Central Asia;1987;149963409292.274
Belgium;BEL;Europe & Central Asia;1988;162917260010.971
Belgium;BEL;Europe & Central Asia;1989;164846533579.034
Belgium;BEL;Europe & Central Asia;1990;206113804563.013
Belgium;BEL;Europe & Central Asia;1991;211312782752.51
Belgium;BEL;Europe & Central Asia;1992;235675876286.073
Belgium;BEL;Europe & Central Asia;1993;225577704407.649
Belgium;BEL;Europe & Central Asia;1994;245816831926.694
Belgium;BEL;Europe & Central Asia;1995;289122605363.985
Belgium;BEL;Europe & Central Asia;1996;280791270358.306
Belgium;BEL;Europe & Central Asia;1997;254099345963.013
Belgium;BEL;Europe & Central Asia;1998;259822627250.5
Belgium;BEL;Europe & Central Asia;1999;259666631152.781
Belgium;BEL;Europe & Central Asia;2000;237336281555.187
Belgium;BEL;Europe & Central Asia;2001;237397315436.242
Belgium;BEL;Europe & Central Asia;2002;258390080933.559
Belgium;BEL;Europe & Central Asia;2003;318573363431.151
Belgium;BEL;Europe & Central Asia;2004;370461343614.386
Belgium;BEL;Europe & Central Asia;2005;386944983335.821
Belgium;BEL;Europe & Central Asia;2006;410678121494.634
Belgium;BEL;Europe & Central Asia;2007;472284546030.008
Belgium;BEL;Europe & Central Asia;2008;520109349524.799
Belgium;BEL;Europe & Central Asia;2009;485803883922.954
Belgium;BEL;Europe & Central Asia;2010;484404271608.088
Belgium;BEL;Europe & Central Asia;2011;528237749142.039
Belgium;BEL;Europe & Central Asia;2012;498853259612.046
Belgium;BEL;Europe & Central Asia;2013;524805525215.191
Benin;BEN;Sub-Saharan Africa;1960;226195578.067006
Benin;BEN;Sub-Saharan Africa;1961;235668220.872225
Benin;BEN;Sub-Saharan Africa;1962;236434954.341059
Benin;BEN;Sub-Saharan Africa;1963;253927697.573028
Benin;BEN;Sub-Saharan Africa;1964;269819005.7911
Benin;BEN;Sub-Saharan Africa;1965;289908680.180677
Benin;BEN;Sub-Saharan Africa;1966;302925235.69743
Benin;BEN;Sub-Saharan Africa;1967;306221953.364724
Benin;BEN;Sub-Saharan Africa;1968;326323105.58513
Benin;BEN;Sub-Saharan Africa;1969;330748244.092696
Benin;BEN;Sub-Saharan Africa;1970;333627713.462036
Benin;BEN;Sub-Saharan Africa;1971;335073027.92408
Benin;BEN;Sub-Saharan Africa;1972;410331856.237969
Benin;BEN;Sub-Saharan Africa;1973;504376074.065261
Benin;BEN;Sub-Saharan Africa;1974;554654861.53714
Benin;BEN;Sub-Saharan Africa;1975;676870139.263848
Benin;BEN;Sub-Saharan Africa;1976;698408261.141673
Benin;BEN;Sub-Saharan Africa;1977;750049780.163916
Benin;BEN;Sub-Saharan Africa;1978;928843468.468714
Benin;BEN;Sub-Saharan Africa;1979;1186231018.35731
Benin;BEN;Sub-Saharan Africa;1980;1405251843.78221
Benin;BEN;Sub-Saharan Africa;1981;1291120190.56764
Benin;BEN;Sub-Saharan Africa;1982;1267778671.52033
Benin;BEN;Sub-Saharan Africa;1983;1095348199.36832
Benin;BEN;Sub-Saharan Africa;1984;1051134009.29975
Benin;BEN;Sub-Saharan Africa;1985;1045712789.8201
Benin;BEN;Sub-Saharan Africa;1986;1336102026.99646
Benin;BEN;Sub-Saharan Africa;1987;1562412225.8134
Benin;BEN;Sub-Saharan Africa;1988;1620246084.77733
Benin;BEN;Sub-Saharan Africa;1989;1502294413.87362
Benin;BEN;Sub-Saharan Africa;1990;1959965330.47596
Benin;BEN;Sub-Saharan Africa;1991;1986437797.87672
Benin;BEN;Sub-Saharan Africa;1992;1695315185.76863
Benin;BEN;Sub-Saharan Africa;1993;2274558078.74486
Benin;BEN;Sub-Saharan Africa;1994;1598075944.85876
Benin;BEN;Sub-Saharan Africa;1995;2169627138.34967
Benin;BEN;Sub-Saharan Africa;1996;2361116448.13525
Benin;BEN;Sub-Saharan Africa;1997;2268301645.09367
Benin;BEN;Sub-Saharan Africa;1998;2455092688.14767
Benin;BEN;Sub-Saharan Africa;1999;2488892429.46861
Benin;BEN;Sub-Saharan Africa;2000;2359122302.69574
Benin;BEN;Sub-Saharan Africa;2001;2499269391.07586
Benin;BEN;Sub-Saharan Africa;2002;2807657386.39431
Benin;BEN;Sub-Saharan Africa;2003;3557229701.84629
Benin;BEN;Sub-Saharan Africa;2004;4050869967.87842
Benin;BEN;Sub-Saharan Africa;2005;4358015992.82041
Benin;BEN;Sub-Saharan Africa;2006;4705087452.182
Benin;BEN;Sub-Saharan Africa;2007;5511880905.94973
Benin;BEN;Sub-Saharan Africa;2008;6633463906.71573
Benin;BEN;Sub-Saharan Africa;2009;6584477484.57378
Benin;BEN;Sub-Saharan Africa;2010;6561782312.61826
Benin;BEN;Sub-Saharan Africa;2011;7289779658.41287
Benin;BEN;Sub-Saharan Africa;2012;7543183758.87361
Benin;BEN;Sub-Saharan Africa;2013;8307222087.28038
Burkina Faso;BFA;Sub-Saharan Africa;1960;330442815.349582
Burkina Faso;BFA;Sub-Saharan Africa;1961;350247234.99743
Burkina Faso;BFA;Sub-Saharan Africa;1962;379567099.620738
Burkina Faso;BFA;Sub-Saharan Africa;1963;394040667.595114
Burkina Faso;BFA;Sub-Saharan Africa;1964;410321645.028445
Burkina Faso;BFA;Sub-Saharan Africa;1965;422916789.34088
Burkina Faso;BFA;Sub-Saharan Africa;1966;433889767.085803
Burkina Faso;BFA;Sub-Saharan Africa;1967;450753923.930489
Burkina Faso;BFA;Sub-Saharan Africa;1968;460442689.71532
Burkina Faso;BFA;Sub-Saharan Africa;1969;478298644.747585
Burkina Faso;BFA;Sub-Saharan Africa;1970;458404268.558262
Burkina Faso;BFA;Sub-Saharan Africa;1971;482411179.628881
Burkina Faso;BFA;Sub-Saharan Africa;1972;578595521.118458
Burkina Faso;BFA;Sub-Saharan Africa;1973;674773569.554893
Burkina Faso;BFA;Sub-Saharan Africa;1974;751133431.612732
Burkina Faso;BFA;Sub-Saharan Africa;1975;939972701.817126
Burkina Faso;BFA;Sub-Saharan Africa;1976;976547187.063795
Burkina Faso;BFA;Sub-Saharan Africa;1977;1131224879.98896
Burkina Faso;BFA;Sub-Saharan Africa;1978;1475583643.33537
Burkina Faso;BFA;Sub-Saharan Africa;1979;1748480618.19811
Burkina Faso;BFA;Sub-Saharan Africa;1980;1928719884.32648
Burkina Faso;BFA;Sub-Saharan Africa;1981;1775842336.50916
Burkina Faso;BFA;Sub-Saharan Africa;1982;1754450097.81998
Burkina Faso;BFA;Sub-Saharan Africa;1983;1600278605.2562
Burkina Faso;BFA;Sub-Saharan Africa;1984;1459880132.91342
Burkina Faso;BFA;Sub-Saharan Africa;1985;1552493197.36986
Burkina Faso;BFA;Sub-Saharan Africa;1986;2036303360.21989
Burkina Faso;BFA;Sub-Saharan Africa;1987;2369834946.42015
Burkina Faso;BFA;Sub-Saharan Africa;1988;2616040480.59295
Burkina Faso;BFA;Sub-Saharan Africa;1989;2615587730.03535
Burkina Faso;BFA;Sub-Saharan Africa;1990;3101300779.23055
Burkina Faso;BFA;Sub-Saharan Africa;1991;3135045586.3077
Burkina Faso;BFA;Sub-Saharan Africa;1992;2240264677.01086
Burkina Faso;BFA;Sub-Saharan Africa;1993;2332018010.60489
Burkina Faso;BFA;Sub-Saharan Africa;1994;1895290638.2992
Burkina Faso;BFA;Sub-Saharan Africa;1995;2379517975.81514
Burkina Faso;BFA;Sub-Saharan Africa;1996;2586550594.09477
Burkina Faso;BFA;Sub-Saharan Africa;1997;2447669100.4972
Burkina Faso;BFA;Sub-Saharan Africa;1998;2804902369.27178
Burkina Faso;BFA;Sub-Saharan Africa;1999;3014665572.20835
Burkina Faso;BFA;Sub-Saharan Africa;2000;2610959139.40963
Burkina Faso;BFA;Sub-Saharan Africa;2001;2812845486.44196
Burkina Faso;BFA;Sub-Saharan Africa;2002;3205592273.18693
Burkina Faso;BFA;Sub-Saharan Africa;2003;4205691121.78985
Burkina Faso;BFA;Sub-Saharan Africa;2004;4838551014.48553
Burkina Faso;BFA;Sub-Saharan Africa;2005;5462709054.77989
Burkina Faso;BFA;Sub-Saharan Africa;2006;5844669738.11104
Burkina Faso;BFA;Sub-Saharan Africa;2007;6755823932.79857
Burkina Faso;BFA;Sub-Saharan Africa;2008;8350710389.31231
Burkina Faso;BFA;Sub-Saharan Africa;2009;8348156389.07694
Burkina Faso;BFA;Sub-Saharan Africa;2010;9209288383.08711
Burkina Faso;BFA;Sub-Saharan Africa;2011;10395757480.2301
Burkina Faso;BFA;Sub-Saharan Africa;2012;10726305449.6118
Burkina Faso;BFA;Sub-Saharan Africa;2013;11582556068.3345
Bangladesh;BGD;South Asia;1960;4274893913.46431
Bangladesh;BGD;South Asia;1961;4817580183.56657
Bangladesh;BGD;South Asia;1962;5081413339.74945
Bangladesh;BGD;South Asia;1963;5319458351.12372
Bangladesh;BGD;South Asia;1964;5386054619.31076
Bangladesh;BGD;South Asia;1965;5906636556.95802
Bangladesh;BGD;South Asia;1966;6439687598.27648
Bangladesh;BGD;South Asia;1967;7253575399.26882
Bangladesh;BGD;South Asia;1968;7483685473.4584
Bangladesh;BGD;South Asia;1969;8471006100.89247
Bangladesh;BGD;South Asia;1970;8992721809.32801
Bangladesh;BGD;South Asia;1971;8751842839.73302
Bangladesh;BGD;South Asia;1972;6288245866.66667
Bangladesh;BGD;South Asia;1973;8067027097.60727
Bangladesh;BGD;South Asia;1974;12459282562.5
Bangladesh;BGD;South Asia;1975;19395903921.2304
Bangladesh;BGD;South Asia;1976;10083163546.7397
Bangladesh;BGD;South Asia;1977;9632469658.06452
Bangladesh;BGD;South Asia;1978;13299358551.4369
Bangladesh;BGD;South Asia;1979;15585961412.6833
Bangladesh;BGD;South Asia;1980;18114645161.2903
Bangladesh;BGD;South Asia;1981;19762945710.3026
Bangladesh;BGD;South Asia;1982;18087000000
Bangladesh;BGD;South Asia;1983;17155798869.2788
Bangladesh;BGD;South Asia;1984;19670160943.9185
Bangladesh;BGD;South Asia;1985;21613230769.2308
Bangladesh;BGD;South Asia;1986;21160234383.6785
Bangladesh;BGD;South Asia;1987;23781404932.2913
Bangladesh;BGD;South Asia;1988;25638749373.0508
Bangladesh;BGD;South Asia;1989;26825240347.4086
Bangladesh;BGD;South Asia;1990;30128776344.9379
Bangladesh;BGD;South Asia;1991;30957444766.9844
Bangladesh;BGD;South Asia;1992;31708863729.6566
Bangladesh;BGD;South Asia;1993;33166530060.9539
Bangladesh;BGD;South Asia;1994;33768661427.1044
Bangladesh;BGD;South Asia;1995;37939752959.0613
Bangladesh;BGD;South Asia;1996;40666015641.7747
Bangladesh;BGD;South Asia;1997;42318798536.6116
Bangladesh;BGD;South Asia;1998;44091754147.5771
Bangladesh;BGD;South Asia;1999;45694072379.3677
Bangladesh;BGD;South Asia;2000;47124925462.1348
Bangladesh;BGD;South Asia;2001;46987842846.553
Bangladesh;BGD;South Asia;2002;47571130071.3913
Bangladesh;BGD;South Asia;2003;51913661485.3195
Bangladesh;BGD;South Asia;2004;56560744012.2303
Bangladesh;BGD;South Asia;2005;60277560975.6098
Bangladesh;BGD;South Asia;2006;71819088743.2996
Bangladesh;BGD;South Asia;2007;79611888213.148
Bangladesh;BGD;South Asia;2008;91631278239.3237
Bangladesh;BGD;South Asia;2009;102477791472.39
Bangladesh;BGD;South Asia;2010;115279077465.226
Bangladesh;BGD;South Asia;2011;128637938711.386
Bangladesh;BGD;South Asia;2012;133355744562.539
Bangladesh;BGD;South Asia;2013;149990454541.474
Bulgaria;BGR;Europe & Central Asia;1960;
Bulgaria;BGR;Europe & Central Asia;1961;
Bulgaria;BGR;Europe & Central Asia;1962;
Bulgaria;BGR;Europe & Central Asia;1963;
Bulgaria;BGR;Europe & Central Asia;1964;
Bulgaria;BGR;Europe & Central Asia;1965;
Bulgaria;BGR;Europe & Central Asia;1966;
Bulgaria;BGR;Europe & Central Asia;1967;
Bulgaria;BGR;Europe & Central Asia;1968;
Bulgaria;BGR;Europe & Central Asia;1969;
Bulgaria;BGR;Europe & Central Asia;1970;
Bulgaria;BGR;Europe & Central Asia;1971;
Bulgaria;BGR;Europe & Central Asia;1972;
Bulgaria;BGR;Europe & Central Asia;1973;
Bulgaria;BGR;Europe & Central Asia;1974;
Bulgaria;BGR;Europe & Central Asia;1975;
Bulgaria;BGR;Europe & Central Asia;1976;
Bulgaria;BGR;Europe & Central Asia;1977;
Bulgaria;BGR;Europe & Central Asia;1978;
Bulgaria;BGR;Europe & Central Asia;1979;
Bulgaria;BGR;Europe & Central Asia;1980;20039627960.2947
Bulgaria;BGR;Europe & Central Asia;1981;20056236991.8554
Bulgaria;BGR;Europe & Central Asia;1982;19804095111.9229
Bulgaria;BGR;Europe & Central Asia;1983;16959385509.1278
Bulgaria;BGR;Europe & Central Asia;1984;17411159923.2394
Bulgaria;BGR;Europe & Central Asia;1985;17562123350.1716
Bulgaria;BGR;Europe & Central Asia;1986;20261212466.5553
Bulgaria;BGR;Europe & Central Asia;1987;28429027975.8141
Bulgaria;BGR;Europe & Central Asia;1988;23002458744.8485
Bulgaria;BGR;Europe & Central Asia;1989;21746812560.0739
Bulgaria;BGR;Europe & Central Asia;1990;20726301369.863
Bulgaria;BGR;Europe & Central Asia;1991;10943548723.7608
Bulgaria;BGR;Europe & Central Asia;1992;10371900499.4574
Bulgaria;BGR;Europe & Central Asia;1993;10831999516.8061
Bulgaria;BGR;Europe & Central Asia;1994;9704877673.48824
Bulgaria;BGR;Europe & Central Asia;1995;13069094969.2947
Bulgaria;BGR;Europe & Central Asia;1996;10110256626.4722
Bulgaria;BGR;Europe & Central Asia;1997;11195830236.5819
Bulgaria;BGR;Europe & Central Asia;1998;14631307232.6115
Bulgaria;BGR;Europe & Central Asia;1999;13659823835.2119
Bulgaria;BGR;Europe & Central Asia;2000;13353530517.1247
Bulgaria;BGR;Europe & Central Asia;2001;14303810794.543
Bulgaria;BGR;Europe & Central Asia;2002;16343311506.9812
Bulgaria;BGR;Europe & Central Asia;2003;21101364344.6644
Bulgaria;BGR;Europe & Central Asia;2004;25919754936.1945
Bulgaria;BGR;Europe & Central Asia;2005;29300588272.6637
Bulgaria;BGR;Europe & Central Asia;2006;33649638299.2368
Bulgaria;BGR;Europe & Central Asia;2007;43634648380.0994
Bulgaria;BGR;Europe & Central Asia;2008;53316401914.5913
Bulgaria;BGR;Europe & Central Asia;2009;50161405416.9332
Bulgaria;BGR;Europe & Central Asia;2010;48669060511.7098
Bulgaria;BGR;Europe & Central Asia;2011;55765057234.2695
Bulgaria;BGR;Europe & Central Asia;2012;52588115104.1324
Bulgaria;BGR;Europe & Central Asia;2013;54479873099.8914
Bosnia and Herzegovina;BIH;Europe & Central Asia;1960;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1961;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1962;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1963;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1964;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1965;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1966;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1967;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1968;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1969;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1970;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1971;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1972;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1973;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1974;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1975;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1976;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1977;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1978;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1979;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1980;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1981;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1982;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1983;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1984;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1985;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1986;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1987;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1988;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1989;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1990;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1991;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1992;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1993;
Bosnia and Herzegovina;BIH;Europe & Central Asia;1994;1255802465.43943
Bosnia and Herzegovina;BIH;Europe & Central Asia;1995;1866572973.11395
Bosnia and Herzegovina;BIH;Europe & Central Asia;1996;2786045391.91109
Bosnia and Herzegovina;BIH;Europe & Central Asia;1997;3671816537.75935
Bosnia and Herzegovina;BIH;Europe & Central Asia;1998;4116699576.17583
Bosnia and Herzegovina;BIH;Europe & Central Asia;1999;4685729738.56209
